order_id,customer_id,order_ts,product_sku,quantity,unit_price,channel,payment_method,status,discount_code
ORD-003665,CUST-0149,2024-04-04 06:11:00,MG777,18,17.57,web,card,completed,
ORD-003666,CUST-0032,2024-06-10 17:05:00,PB024,24,1.27,web,card,completed,VIP
ORD-003667,CUST-0403,2024-02-27 20:15:00,EL500,3,7.02,app,paypal,completed,
ORD-003668,CUST-0219,2024-07-09 07:10:00,BK300,7,8.88,store,giftcard,completed,
ORD-003669,CUST-0013,2024-10-08 21:19:00,NB120,8,10.55,app,giftcard,completed,BULK15
ORD-003670,CUST-0387,2024-12-17 14:53:00,PT010,8,6.97,store,card,cancelled,WELCOME
ORD-003671,CUST-0313,2024-04-18 21:06:00,PT044,23,9.81,store,giftcard,completed,
ORD-003672,CUST-0033,2024-04-22 14:26:00,BK302,18,32.19,web,paypal,completed,BULK15
ORD-003673,CUST-0119,2024-06-11 17:33:00,PT044,7,8.56,app,applepay,completed,VIP
ORD-003674,CUST-0009,2024-04-09 00:52:00,EL502,-3,45.78,app,card,returned,WELCOME
ORD-003675,CUST-0440,2024-11-04 01:46:00,MG044,18,14.92,web,card,completed,
ORD-003676,CUST-0012,2024-11-03 18:06:00,NB050,6,4.67,app,card,completed,
ORD-003677,CUST-0367,2024-10-13 23:07:00,PB024,15,1.06,app,applepay,cancelled,WELCOME
ORD-003678,CUST-0236,2024-10-05 09:42:00,SH900,24,14.49,store,card,completed,SPRING10
ORD-003679,CUST-0269,2024-11-02 04:00:00,SH900,23,16.05,app,card,completed,WELCOME
ORD-003680,CUST-0374,2024-06-11 05:04:00,EL500,2,7.29,web,paypal,completed,WELCOME
ORD-003681,CUST-0412,2024-11-29 12:54:00,SH901,-5,25.58,app,giftcard,returned,
ORD-003682,CUST-0059,2024-12-02 17:29:00,NB120,-4,12.03,store,paypal,returned,WELCOME
ORD-003683,CUST-0009,2024-07-25 03:49:00,PT010,7,7.13,app,paypal,pending,WELCOME
ORD-003684,CUST-0058,2024-09-30 08:57:00,BK300,20,8.93,web,card,completed,
ORD-003685,CUST-0314,2024-07-29 14:22:00,MG010,2,6.2,store,applepay,completed,
ORD-003686,CUST-0262,2024-08-01 04:17:00,BK302,22,35.66,web,card,completed,
ORD-003687,CUST-0039,2024-04-22 15:52:00,ST500,13,1.58,web,card,completed,BULK15
ORD-003688,CUST-0108,2024-07-13 15:14:00,MG044,10,11.95,web,card,completed,WELCOME
ORD-003689,CUST-0248,2024-03-12 20:51:00,BK300,8,8.43,app,card,completed,
ORD-003690,CUST-0336,2024-04-13 02:56:00,EL502,12,40.32,store,paypal,completed,
ORD-003691,CUST-0158,2024-09-18 17:17:00,PT010,2,7.53,web,paypal,completed,
ORD-003692,CUST-0437,2024-05-24 19:43:00,SH902,17,35.69,store,card,completed,
ORD-003693,CUST-0457,2024-09-22 08:17:00,MG010,18,5.58,app,card,completed,
ORD-003694,CUST-0353,2024-05-28 12:20:00,BK301,17,19.06,store,card,pending,
ORD-003695,CUST-0209,2024-06-25 20:45:00,EL500,13,8.36,store,card,completed,BULK15
ORD-003696,CUST-0404,2024-05-08 03:13:00,NB050,9,4.38,store,applepay,completed,VIP
ORD-003697,CUST-0335,2024-07-25 03:36:00,NB120,3,11.27,web,paypal,completed,BULK15
ORD-003698,CUST-0240,2024-11-09 17:37:00,PB200,10,3.11,web,card,completed,
ORD-003699,CUST-0205,2024-10-09 03:14:00,PB200,19,2.62,partner,card,completed,
ORD-003700,CUST-0383,2024-09-30 00:44:00,PB024,10,1.25,app,applepay,completed,
ORD-003701,CUST-0257,2024-07-15 18:54:00,EL500,22,6.97,app,applepay,completed,
ORD-003702,CUST-0085,2024-08-17 14:04:00,ST500,4,1.57,store,giftcard,completed,BULK15
ORD-003703,CUST-0460,2024-06-28 16:18:00,SH900,14,16.11,store,card,completed,VIP
ORD-003704,CUST-0032,2024-05-29 03:15:00,EL503,22,103.64,app,card,completed,VIP
ORD-003705,CUST-0320,2024-02-19 06:26:00,EL500,24,7.09,store,card,pending,
ORD-003706,CUST-0302,2024-12-28 16:45:00,EL502,23,39.68,web,applepay,completed,
ORD-003707,CUST-0270,2024-09-11 05:12:00,EL500,21,8.11,store,card,completed,BULK15
ORD-003708,CUST-0024,2024-09-25 16:56:00,NB120,14,9.79,partner,paypal,completed,VIP
ORD-003709,CUST-0227,2024-01-28 08:45:00,SH902,18,35.9,web,card,completed,
ORD-003710,CUST-0411,2024-06-13 04:30:00,SH902,2,34.01,web,applepay,cancelled,
ORD-003711,CUST-0111,2024-10-10 04:47:00,BK301,19,17.77,store,card,completed,WELCOME
ORD-003712,CUST-0319,2024-06-05 23:33:00,EL501,14,19.46,app,applepay,cancelled,WELCOME
ORD-003713,CUST-0396,2024-06-29 21:54:00,NB050,12,4.39,web,card,completed,VIP
ORD-003714,CUST-0439,2024-01-29 05:03:00,BK302,9,31.45,web,applepay,completed,VIP
ORD-003715,CUST-0238,2024-02-04 15:08:00,EL502,18,41.93,web,card,completed,WELCOME
ORD-003716,CUST-0145,2024-10-06 18:05:00,NB050,11,4.51,web,paypal,completed,WELCOME
ORD-003717,CUST-0322,2024-12-27 00:54:00,SH900,2,17.26,store,applepay,pending,BULK15
ORD-003718,CUST-0224,2024-12-19 14:09:00,EL503,23,108.72,app,card,cancelled,
ORD-003719,CUST-0289,2024-06-09 05:29:00,PB200,8,3.15,app,card,completed,
ORD-003720,CUST-0342,2024-02-08 07:50:00,NB120,11,10.57,web,card,completed,WELCOME
ORD-003721,CUST-0327,2024-09-04 09:00:00,EL502,18,39.08,web,card,completed,WELCOME
ORD-003722,CUST-0112,2024-02-14 15:27:00,NB120,5,11.43,web,paypal,completed,
ORD-003723,CUST-0348,2024-07-13 00:51:00,EL500,21,6.84,store,card,completed,BULK15
ORD-003724,CUST-0250,2024-08-29 22:03:00,ST500,23,1.42,partner,card,completed,SPRING10
ORD-003725,CUST-0429,2024-11-02 11:14:00,SH901,10,23.23,web,card,completed,SPRING10
ORD-003726,CUST-0304,2024-03-25 15:14:00,SH901,12,22.54,partner,card,completed,
ORD-003727,CUST-0411,2024-11-21 04:27:00,SH900,6,17.6,web,card,completed,
ORD-003728,CUST-0451,2024-04-08 03:53:00,MG044,3,14.79,web,paypal,completed,SPRING10
ORD-003729,CUST-0458,2024-05-18 12:54:00,MG044,17,14.16,store,card,pending,WELCOME
ORD-003730,CUST-0343,2024-06-01 22:15:00,BK300,12,8.94,web,giftcard,cancelled,
ORD-003731,CUST-0275,2024-01-08 15:54:00,EL503,8,115.44,store,paypal,completed,
ORD-003732,CUST-0055,2024-01-13 13:46:00,MG777,15,17.12,web,card,pending,WELCOME
ORD-003733,CUST-0178,2024-10-04 18:19:00,EL503,9,104.76,store,applepay,completed,
ORD-003734,CUST-0219,2024-01-10 01:28:00,NB050,6,4.21,web,paypal,completed,
ORD-003735,CUST-0360,2024-10-19 05:27:00,MG010,10,6.43,web,paypal,pending,SPRING10
ORD-003736,CUST-0271,2024-05-19 06:50:00,EL501,11,17.74,web,card,completed,
ORD-003737,CUST-0203,2024-09-22 15:55:00,SH902,5,41.35,partner,paypal,completed,VIP
ORD-003738,CUST-0068,2024-02-24 05:41:00,MG010,9,5.83,app,card,completed,
ORD-003739,CUST-0330,2024-05-18 19:23:00,MG010,5,7.08,app,card,completed,SPRING10
ORD-003740,CUST-0199,2024-09-07 17:33:00,NB050,5,4.23,web,card,completed,WELCOME
ORD-003741,CUST-0017,2024-04-26 02:29:00,MG010,18,5.93,web,card,completed,
ORD-003742,CUST-0131,2024-08-23 18:52:00,SH900,2,15.93,web,paypal,completed,
ORD-003743,CUST-0405,2024-03-10 04:32:00,SH900,13,18.21,store,card,completed,
ORD-003744,CUST-0055,2024-11-14 16:24:00,SH902,-1,38.78,web,card,returned,WELCOME
ORD-003745,CUST-0187,2024-10-21 13:23:00,PT044,1,10.13,web,applepay,completed,
ORD-003746,CUST-0236,2024-11-21 08:00:00,PT010,21,6.23,app,card,completed,SPRING10
ORD-003747,CUST-0039,2024-11-07 20:51:00,EL503,22,121.42,app,card,pending,VIP
ORD-003748,CUST-0077,2024-01-23 06:23:00,SH900,17,18.36,web,card,cancelled,
ORD-003749,CUST-0433,2024-08-17 16:23:00,PT044,5,8.6,web,giftcard,completed,
ORD-003750,CUST-0272,2024-04-11 02:28:00,BK301,1,18.46,web,paypal,pending,
ORD-003751,CUST-0097,2024-06-08 21:12:00,SH902,-2,34.38,app,paypal,returned,
ORD-003752,CUST-0079,2024-03-09 06:45:00,BK300,12,9.11,web,applepay,completed,
ORD-003753,CUST-0196,2024-05-26 15:05:00,PT010,22,6.05,app,paypal,completed,
ORD-003754,CUST-0333,2024-09-20 18:27:00,EL500,22,7.7,web,applepay,completed,BULK15
ORD-003755,CUST-0336,2024-11-04 05:11:00,NB120,10,11.77,store,paypal,completed,BULK15
ORD-003756,CUST-0090,2024-08-25 12:38:00,EL502,18,45.24,partner,applepay,completed,VIP
ORD-003757,CUST-0334,2024-07-17 21:19:00,SH900,18,15.92,web,paypal,completed,VIP
ORD-003758,CUST-0413,2024-02-19 13:38:00,SH900,11,18.26,app,card,pending,
ORD-003759,CUST-0105,2024-02-22 10:26:00,MG044,2,12.32,web,card,completed,
ORD-003760,CUST-0013,2024-11-08 09:08:00,SH900,8,14.61,store,card,completed,BULK15
ORD-003761,CUST-0442,2024-11-29 12:55:00,BK302,14,34.18,app,card,completed,
ORD-003762,CUST-0241,2024-08-17 15:35:00,SH901,19,23.34,app,giftcard,completed,
ORD-003763,CUST-0358,2024-10-06 22:20:00,NB050,10,4.43,web,paypal,completed,
ORD-003764,CUST-0148,2024-01-03 05:30:00,BK300,1,8.74,web,applepay,completed,
ORD-003765,CUST-0138,2024-03-09 01:55:00,PT044,4,10.13,app,paypal,cancelled,
ORD-003766,CUST-0104,2024-04-30 03:15:00,NB050,17,3.99,app,applepay,completed,SPRING10
ORD-003767,CUST-0100,2024-07-26 17:31:00,EL502,7,38.34,store,paypal,pending,BULK15
ORD-003768,CUST-0217,2024-06-06 05:15:00,MG010,18,5.64,store,card,completed,
ORD-003769,CUST-0049,2024-12-07 18:00:00,BK300,10,8.05,app,card,completed,
ORD-003770,CUST-0388,2024-11-07 09:39:00,NB120,20,11.4,app,card,completed,WELCOME
ORD-003771,CUST-0236,2024-10-22 19:43:00,MG010,24,5.68,store,card,pending,SPRING10
ORD-003772,CUST-0422,2024-11-02 03:47:00,MG044,4,14.14,store,card,completed,
ORD-003773,CUST-0232,2024-07-26 15:44:00,NB050,9,4.29,store,card,completed,
ORD-003774,CUST-0140,2024-09-15 21:39:00,MG777,-2,16.42,partner,card,returned,WELCOME
ORD-003775,CUST-0237,2024-05-14 02:27:00,MG010,3,6.15,web,card,completed,
ORD-003776,CUST-0071,2024-09-13 15:19:00,BK300,8,9.45,app,applepay,completed,
ORD-003777,CUST-0380,2024-02-01 12:44:00,BK300,2,9.19,app,card,completed,
ORD-003778,CUST-0332,2024-09-23 23:04:00,SH900,2,16.85,web,applepay,pending,
ORD-003779,CUST-0068,2024-06-30 03:49:00,BK300,21,9.78,app,card,completed,WELCOME
ORD-003780,CUST-0268,2024-06-05 16:36:00,BK300,14,9.78,web,giftcard,cancelled,
ORD-003781,CUST-0248,2024-06-11 23:07:00,PB024,11,1.14,app,paypal,completed,
ORD-003782,CUST-0093,2024-12-17 07:42:00,BK302,15,36.81,web,applepay,completed,BULK15
ORD-003783,CUST-0057,2024-09-09 23:11:00,NB050,5,4.9,app,card,completed,
ORD-003784,CUST-0350,2024-06-09 02:01:00,SH900,4,14.95,app,paypal,completed,
ORD-003785,CUST-0122,2024-07-31 02:02:00,MG044,4,14.5,app,card,completed,VIP
ORD-003786,CUST-0239,2024-08-05 17:06:00,SH900,7,15.96,web,card,completed,
ORD-003787,CUST-0114,2024-07-16 01:26:00,PB024,15,1.29,app,paypal,completed,WELCOME
ORD-003788,CUST-0301,2024-05-04 14:57:00,EL500,17,8.07,web,card,cancelled,
ORD-003789,CUST-0023,2024-02-15 20:19:00,SH900,17,17.32,web,card,completed,SPRING10
ORD-003790,CUST-0166,2024-09-17 07:20:00,PB024,16,1.23,web,applepay,completed,
ORD-003791,CUST-0252,2024-08-06 06:37:00,PB200,17,3.11,store,card,completed,WELCOME
ORD-003792,CUST-0202,2024-09-24 05:58:00,SH902,20,33.17,web,paypal,completed,BULK15
ORD-003793,CUST-0282,2024-05-13 05:36:00,BK302,24,32.76,app,card,cancelled,
ORD-003794,CUST-0083,2024-02-11 01:35:00,SH902,17,36.57,store,card,completed,WELCOME
ORD-003795,CUST-0204,2024-04-07 07:01:00,EL500,22,7.29,web,card,completed,BULK15
ORD-003796,CUST-0348,2024-05-01 01:23:00,EL501,24,18.51,store,card,completed,
ORD-003797,CUST-0154,2024-09-06 19:06:00,EL503,-4,106.43,web,applepay,returned,
ORD-003798,CUST-0073,2024-01-17 06:28:00,MG777,6,18.1,web,applepay,completed,
ORD-003799,CUST-0390,2024-03-11 21:31:00,EL503,8,122.18,web,card,completed,
ORD-003800,CUST-0359,2024-08-31 19:33:00,EL501,13,18.76,app,card,cancelled,
ORD-003801,CUST-0313,2024-04-02 06:07:00,SH900,10,17.54,partner,applepay,pending,
ORD-003802,CUST-0368,2024-02-26 20:57:00,SH902,9,33.35,app,card,completed,
ORD-003803,CUST-0359,2024-09-10 09:57:00,BK301,20,17.56,app,card,completed,
ORD-003804,CUST-0344,2024-12-17 13:02:00,NB120,14,12.07,web,card,completed,
ORD-003805,CUST-0235,2024-01-07 17:09:00,BK302,7,35.45,partner,applepay,completed,
ORD-003806,CUST-0009,2024-12-08 19:35:00,BK300,17,9.41,app,card,completed,
ORD-003807,CUST-0275,2024-06-12 13:05:00,SH902,12,41.35,web,card,cancelled,VIP
ORD-003808,CUST-0126,2024-11-25 12:37:00,EL502,-3,42.07,partner,giftcard,returned,
ORD-003809,CUST-0356,2024-07-31 07:17:00,BK302,13,37.12,web,giftcard,completed,WELCOME
ORD-003810,CUST-0216,2024-09-06 18:24:00,ST500,19,1.36,web,paypal,completed,BULK15
ORD-003811,CUST-0417,2024-04-10 12:51:00,MG777,18,18.73,web,paypal,completed,
ORD-003812,CUST-0274,2024-12-08 07:22:00,EL502,5,43.5,web,giftcard,completed,SPRING10
ORD-003813,CUST-0254,2024-10-29 01:16:00,PT044,19,9.27,store,paypal,pending,
ORD-003814,CUST-0423,2024-08-06 09:49:00,NB120,9,11.95,app,applepay,completed,
ORD-003815,CUST-0219,2024-07-11 03:15:00,PT044,24,10.13,partner,card,pending,
ORD-003816,CUST-0173,2024-01-03 13:08:00,EL500,5,7.59,web,card,completed,
ORD-003817,CUST-0171,2024-09-16 23:08:00,EL503,17,126.76,app,applepay,completed,
ORD-003818,CUST-0403,2024-01-12 17:11:00,EL503,8,118.04,app,paypal,completed,
ORD-003819,CUST-0348,2024-05-25 01:10:00,BK302,5,33.76,app,card,completed,WELCOME
ORD-003820,CUST-0076,2024-01-19 22:02:00,BK302,2,33.25,app,paypal,completed,VIP
ORD-003821,CUST-0227,2024-08-09 15:20:00,MG777,1,18.03,app,applepay,completed,
ORD-003822,CUST-0171,2024-03-19 09:22:00,BK302,23,35.5,app,card,completed,
ORD-003823,CUST-0298,2024-01-19 12:49:00,NB050,23,3.99,store,paypal,completed,VIP
ORD-003824,CUST-0025,2024-07-12 10:09:00,SH902,10,39.51,web,card,completed,
ORD-003825,CUST-0329,2024-02-24 20:58:00,MG044,13,15.01,app,paypal,completed,
ORD-003826,CUST-0342,2024-04-15 02:30:00,BK301,8,18.57,app,giftcard,completed,
ORD-003827,CUST-0105,2024-11-08 01:18:00,BK301,16,18.09,web,applepay,completed,
ORD-003828,CUST-0070,2024-02-09 13:59:00,PT044,15,8.85,web,applepay,completed,
ORD-003829,CUST-0289,2024-01-31 06:32:00,PT044,9,8.97,partner,paypal,completed,WELCOME
ORD-003830,CUST-0119,2024-03-17 00:52:00,PB024,19,1.24,web,card,completed,
ORD-003831,CUST-0434,2024-07-24 12:39:00,PT044,13,8.98,web,paypal,completed,
ORD-003832,CUST-0357,2024-09-18 14:10:00,EL502,9,46.24,app,card,completed,
ORD-003833,CUST-0440,2024-06-29 22:05:00,BK302,4,34.59,web,paypal,completed,SPRING10
ORD-003834,CUST-0246,2024-02-26 05:40:00,ST500,24,1.42,web,card,completed,SPRING10
ORD-003835,CUST-0432,2024-05-19 22:24:00,ST500,16,1.36,web,card,completed,BULK15
ORD-003836,CUST-0007,2024-12-25 18:56:00,EL503,22,107.66,web,card,completed,
ORD-003837,CUST-0134,2024-10-31 23:22:00,NB120,2,11.19,web,card,completed,
ORD-003838,CUST-0002,2024-04-07 05:02:00,MG010,1,5.74,store,card,completed,
ORD-003839,CUST-0312,2024-01-06 02:22:00,PB024,5,1.2,web,card,completed,WELCOME
ORD-003840,CUST-0235,2024-09-26 21:51:00,PB024,24,1.07,web,card,completed,WELCOME
ORD-003841,CUST-0133,2024-05-15 09:44:00,PT010,10,6.36,app,card,completed,WELCOME
ORD-003842,CUST-0141,2024-08-18 18:48:00,PT044,1,8.16,web,applepay,pending,
ORD-003843,CUST-0297,2024-12-06 17:21:00,PB200,1,2.63,web,card,completed,WELCOME
ORD-003844,CUST-0083,2024-09-13 18:07:00,EL502,20,45.73,web,applepay,completed,WELCOME
ORD-003845,CUST-0237,2024-02-24 13:42:00,SH902,14,37.63,web,card,completed,SPRING10
ORD-003846,CUST-0283,2024-12-25 02:05:00,BK302,20,34.69,web,applepay,completed,WELCOME
ORD-003847,CUST-0111,2024-04-09 11:16:00,BK302,24,33.4,web,paypal,completed,VIP
ORD-003848,CUST-0106,2024-01-09 09:28:00,MG777,4,15.89,store,giftcard,completed,BULK15
ORD-003849,CUST-0163,2024-04-14 20:59:00,NB050,1,4.92,partner,applepay,completed,
ORD-003850,CUST-0273,2024-04-19 07:37:00,MG010,17,7.1,store,paypal,completed,
ORD-003851,CUST-0118,2024-07-06 17:54:00,MG010,3,6.67,web,card,completed,BULK15
ORD-003852,CUST-0175,2024-04-14 13:09:00,BK300,6,8.45,store,card,completed,
ORD-003853,CUST-0250,2024-02-28 03:52:00,SH902,13,33.45,app,card,completed,
ORD-003854,CUST-0086,2024-08-10 02:42:00,EL501,16,19.51,web,applepay,completed,
ORD-003855,CUST-0262,2024-05-05 22:59:00,BK300,9,8.13,partner,applepay,completed,
ORD-003856,CUST-0064,2024-04-24 01:43:00,PT010,12,6.81,store,card,cancelled,
ORD-003857,CUST-0066,2024-10-21 02:58:00,BK300,5,9.82,web,paypal,completed,
ORD-003858,CUST-0109,2024-03-07 15:41:00,MG777,21,17.93,partner,card,completed,VIP
ORD-003859,CUST-0132,2024-01-24 16:47:00,BK300,16,8.68,web,paypal,completed,
ORD-003860,CUST-0014,2024-05-30 00:07:00,BK300,16,7.7,app,paypal,pending,VIP
ORD-003861,CUST-0443,2024-07-29 12:57:00,NB120,4,10.41,web,card,completed,
ORD-003862,CUST-0142,2024-09-14 23:13:00,PB200,3,2.96,web,applepay,pending,
ORD-003863,CUST-0371,2024-12-04 05:31:00,PT010,7,7.15,partner,card,completed,VIP
ORD-003864,CUST-0415,2024-06-17 09:00:00,PB200,22,2.97,app,applepay,completed,
ORD-003865,CUST-0369,2024-09-08 10:11:00,SH901,14,23.62,web,paypal,completed,WELCOME
ORD-003866,CUST-0383,2024-01-21 01:13:00,EL503,1,129.19,store,card,completed,BULK15
ORD-003867,CUST-0047,2024-01-26 16:23:00,SH900,23,16.75,store,card,completed,
ORD-003868,CUST-0172,2024-11-22 18:23:00,BK301,16,18.54,store,card,completed,
ORD-003869,CUST-0344,2024-04-08 15:34:00,EL503,-4,113.1,partner,paypal,returned,BULK15
ORD-003870,CUST-0265,2024-01-08 13:30:00,EL501,17,17.46,store,applepay,completed,
ORD-003871,CUST-0003,2024-06-01 23:03:00,BK302,7,32.28,app,card,completed,
ORD-003872,CUST-0261,2024-09-16 01:30:00,EL501,8,17.07,web,card,cancelled,
ORD-003873,CUST-0371,2024-09-29 02:08:00,PT044,12,8.33,store,card,pending,SPRING10
ORD-003874,CUST-0382,2024-09-10 13:10:00,SH900,17,15.15,web,card,completed,SPRING10
ORD-003875,CUST-0177,2024-07-26 13:06:00,MG044,11,14.26,web,card,completed,
ORD-003876,CUST-0109,2024-03-11 02:39:00,EL501,23,16.57,web,paypal,completed,
ORD-003877,CUST-0143,2024-05-14 08:12:00,SH900,5,16.64,web,card,pending,
ORD-003878,CUST-0137,2024-11-22 01:59:00,ST500,3,1.61,app,applepay,completed,
ORD-003879,CUST-0160,2024-05-26 01:23:00,NB120,19,11.89,store,card,completed,VIP
ORD-003880,CUST-0139,2024-09-25 04:01:00,NB120,13,9.4,app,paypal,completed,SPRING10
ORD-003881,CUST-0211,2024-09-19 02:48:00,EL500,16,7.22,app,card,completed,
ORD-003882,CUST-0019,2024-10-16 13:45:00,EL501,2,19.44,web,card,completed,SPRING10
ORD-003883,CUST-0127,2024-11-16 17:00:00,BK302,19,34.4,app,card,completed,VIP
ORD-003884,CUST-0145,2024-02-01 13:25:00,MG010,9,6.84,web,paypal,completed,
ORD-003885,CUST-0071,2024-07-06 21:34:00,PB200,22,2.95,web,giftcard,completed,
ORD-003886,CUST-0404,2024-11-08 10:45:00,MG010,16,5.81,app,card,completed,
ORD-003887,CUST-0311,2024-12-10 06:58:00,SH901,13,21.24,app,card,completed,
ORD-003888,CUST-0420,2024-10-27 02:30:00,SH900,15,16.85,web,paypal,completed,
ORD-003889,CUST-0259,2024-08-20 18:32:00,ST500,20,1.28,web,card,completed,
ORD-003890,CUST-0051,2024-10-03 12:34:00,EL503,5,116.63,web,applepay,completed,WELCOME
ORD-003891,CUST-0417,2024-04-23 09:28:00,EL501,5,17.34,app,card,completed,
ORD-003892,CUST-0211,2024-01-21 01:44:00,PB200,-3,3.07,web,applepay,returned,VIP
ORD-003893,CUST-0315,2024-12-25 01:35:00,NB050,10,4.94,web,paypal,completed,
ORD-003894,CUST-0176,2024-11-18 13:23:00,SH900,21,18.64,store,card,completed,
ORD-003895,CUST-0228,2024-08-31 02:28:00,BK301,20,20.87,app,paypal,completed,
ORD-003896,CUST-0226,2024-12-04 03:33:00,BK302,10,37.06,web,card,completed,VIP
ORD-003897,CUST-0131,2024-09-18 18:53:00,PT044,5,8.95,app,paypal,completed,BULK15
ORD-003898,CUST-0256,2024-07-17 10:16:00,NB050,-1,4.35,web,applepay,returned,
ORD-003899,CUST-0338,2024-01-20 09:44:00,MG010,4,5.62,web,paypal,completed,BULK15
ORD-003900,CUST-0010,2024-02-19 01:27:00,EL501,4,20.63,app,card,completed,VIP
ORD-003901,CUST-0061,2024-02-27 23:45:00,MG777,3,19.68,web,card,completed,SPRING10
ORD-003902,CUST-0388,2024-07-16 23:23:00,ST500,23,1.61,web,card,pending,
ORD-003903,CUST-0263,2024-04-26 16:40:00,BK300,19,8.4,store,paypal,completed,WELCOME
ORD-003904,CUST-0448,2024-06-18 02:13:00,PB024,10,1.03,app,paypal,completed,WELCOME
ORD-003905,CUST-0279,2024-12-19 15:55:00,MG777,18,17.33,store,card,completed,SPRING10
ORD-003906,CUST-0301,2024-08-22 16:00:00,NB120,9,12.07,store,paypal,completed,
ORD-003907,CUST-0414,2024-11-18 04:10:00,PT044,23,9.32,web,applepay,completed,WELCOME
ORD-003908,CUST-0304,2024-06-04 04:45:00,MG777,19,17.54,app,paypal,completed,VIP
ORD-003909,CUST-0152,2024-08-28 15:45:00,SH902,4,34.77,web,card,completed,
ORD-003910,CUST-0243,2024-09-25 01:05:00,NB120,9,10.47,app,card,completed,BULK15
ORD-003911,CUST-0109,2024-09-24 16:12:00,SH902,18,36.63,web,card,completed,
ORD-003912,CUST-0154,2024-11-23 03:16:00,PB024,3,1.13,web,applepay,completed,
ORD-003913,CUST-0313,2024-07-25 22:25:00,MG010,17,6.82,web,applepay,completed,
ORD-003914,CUST-0069,2024-10-17 21:08:00,MG777,11,18.11,store,applepay,completed,BULK15
ORD-003915,CUST-0310,2024-01-01 08:43:00,PT044,13,9.96,web,card,completed,
ORD-003916,CUST-0269,2024-06-17 07:34:00,EL503,3,118.55,app,paypal,completed,
ORD-003917,CUST-0142,2024-03-08 09:20:00,SH902,2,38.63,store,applepay,completed,
ORD-003918,CUST-0021,2024-01-02 00:50:00,BK302,7,36.02,app,card,completed,BULK15
ORD-003919,CUST-0325,2024-04-17 15:44:00,EL500,4,7.37,web,card,completed,
ORD-003920,CUST-0380,2024-11-02 07:12:00,BK300,10,9.12,web,card,completed,
ORD-003921,CUST-0336,2024-04-02 08:42:00,PB200,14,2.71,store,paypal,pending,WELCOME
ORD-003922,CUST-0194,2024-04-13 20:13:00,ST500,24,1.5,app,card,pending,WELCOME
ORD-003923,CUST-0301,2024-08-05 09:29:00,SH901,20,21.42,web,card,completed,
ORD-003924,CUST-0191,2024-02-26 19:35:00,BK302,9,36.4,partner,card,completed,WELCOME
ORD-003925,CUST-0165,2024-05-07 21:09:00,BK300,9,9.69,web,applepay,completed,WELCOME
ORD-003926,CUST-0151,2024-06-15 11:20:00,BK302,6,35.03,web,applepay,completed,SPRING10
ORD-003927,CUST-0097,2024-10-04 12:13:00,MG044,7,14.08,web,paypal,completed,BULK15
ORD-003928,CUST-0446,2024-04-16 18:45:00,EL502,8,41.97,web,applepay,completed,
ORD-003929,CUST-0307,2024-07-19 10:06:00,PT010,13,7.54,web,paypal,completed,WELCOME
ORD-003930,CUST-0081,2024-01-17 10:37:00,BK302,15,31.36,app,applepay,completed,VIP
ORD-003931,CUST-0398,2024-11-28 09:17:00,BK300,9,8.71,web,card,completed,SPRING10
ORD-003932,CUST-0070,2024-09-08 07:01:00,SH902,6,34.46,app,applepay,completed,VIP
ORD-003933,CUST-0274,2024-12-28 01:14:00,PB200,8,3.06,store,applepay,completed,
ORD-003934,CUST-0077,2024-10-07 03:44:00,MG044,16,14.4,store,paypal,completed,
ORD-003935,CUST-0167,2024-12-18 00:15:00,PB200,14,3.22,web,card,completed,WELCOME
ORD-003936,CUST-0303,2024-10-01 19:28:00,SH902,-2,41.44,store,card,returned,BULK15
ORD-003937,CUST-0460,2024-01-12 10:58:00,BK302,6,33.49,web,card,completed,BULK15
ORD-003938,CUST-0457,2024-06-16 23:35:00,SH902,14,40.32,app,card,completed,VIP
ORD-003939,CUST-0412,2024-07-07 02:36:00,EL501,1,17.31,web,card,completed,
ORD-003940,CUST-0109,2024-02-17 23:24:00,MG044,24,14.71,app,card,completed,
ORD-003941,CUST-0044,2024-05-26 18:02:00,MG010,18,6.41,web,card,completed,BULK15
ORD-003942,CUST-0417,2024-10-25 14:03:00,SH900,14,18.49,app,applepay,completed,BULK15
ORD-003943,CUST-0425,2024-02-24 23:01:00,PT010,5,6.57,web,paypal,completed,SPRING10
ORD-003944,CUST-0129,2024-08-21 08:45:00,EL502,1,47.54,web,applepay,pending,
ORD-003945,CUST-0009,2024-03-18 01:28:00,EL502,16,42.1,app,card,completed,
ORD-003946,CUST-0299,2024-10-04 16:14:00,SH900,2,17.09,web,card,completed,WELCOME
ORD-003947,CUST-0036,2024-08-30 15:48:00,EL501,17,19.53,app,card,completed,
ORD-003948,CUST-0019,2024-06-28 09:15:00,PB200,10,2.58,app,applepay,completed,
ORD-003949,CUST-0432,2024-03-22 02:10:00,NB120,16,10.99,app,card,completed,WELCOME
ORD-003950,CUST-0229,2024-03-30 02:16:00,PT044,15,8.81,app,paypal,completed,VIP
ORD-003951,CUST-0052,2024-04-07 05:23:00,MG044,15,11.97,store,card,completed,
ORD-003952,CUST-0302,2024-10-14 14:18:00,PT010,19,7.12,store,card,completed,
ORD-003953,CUST-0170,2024-06-02 05:47:00,SH902,9,37.34,web,card,completed,
